State,Pin Code,Sub District,seller_type,layout_type,furnish_type,floors,bathrooms,bedroom,Waterfront_View,Condition of the House,car_parking,grade,area_basement,living_area,price
Karnataka,585353,Homnabad,0,1,1,1,2,2,0,1,0,7,0,1100,32000
Karnataka,585353,Homnabad,0,1,1,1,2,4,0,1,0,7,0,3200,50000
Karnataka,585353,Homnabad,0,1,1,1,1,2,0,1,0,6,280,1000,21000
Karnataka,585412,Homnabad,0,1,1,1,1,4,0,2,0,6,280,1500,38000
Karnataka,585412,Homnabad,0,0,1,2,3,1,0,0,0,9,0,400,10000
Karnataka,585412,Homnabad,0,1,1,2,2,1,0,2,0,9,0,450,12500
Karnataka,585412,Homnabad,0,1,1,1,1,3,0,1,0,7,0,1700,35000
Karnataka,585412,Homnabad,0,1,1,1,2,2,0,2,0,9,780,1100,24000
Karnataka,585412,Homnabad,0,1,1,2,4,2,0,1,0,9,910,1100,21000
Karnataka,585412,Homnabad,0,1,1,2,2,4,0,1,0,7,0,1500,37000
Karnataka,585412,Homnabad,0,1,1,1,2,3,0,3,0,8,0,1800,42000
Karnataka,585414,Homnabad,0,1,1,1,1,2,0,1,0,7,0,950,16500
Karnataka,585414,Homnabad,0,1,1,2,2,2,0,1,0,9,0,1250,30000
Karnataka,585414,Homnabad,0,1,1,2,3,2,0,3,0,7,0,1100,26000
Karnataka,585414,Homnabad,0,1,1,1,3,2,0,1,0,9,1070,1100,25000
Karnataka,585414,Homnabad,0,1,1,2,2,2,0,1,0,7,0,1450,40000
Karnataka,585414,Homnabad,0,1,1,1,2,3,0,2,0,7,0,1500,35000
Karnataka,585414,Homnabad,0,1,1,1,2,2,0,1,0,7,0,1050,18500
Karnataka,585414,Homnabad,0,1,2,2,2,1,0,1,0,7,0,500,20000
Karnataka,585414,Homnabad,0,1,1,2,4,1,0,2,0,9,620,450,10000
Karnataka,585414,Homnabad,0,1,1,1,2,2,0,1,0,8,1200,750,15000
Karnataka,585414,Homnabad,0,1,2,1,2,2,0,1,0,6,0,1150,23000
Karnataka,585414,Homnabad,0,1,1,2,3,2,0,1,0,8,0,800,17000
Karnataka,585414,Homnabad,0,1,1,1,1,2,0,2,0,6,0,950,21000
Karnataka,585415,Homnabad,0,1,1,1,1,3,0,2,0,6,0,1500,38000
Karnataka,585415,Homnabad,0,1,1,1,1,2,0,1,0,6,0,1100,21000
Karnataka,585415,Homnabad,0,1,1,1,2,2,0,1,0,7,0,1100,26000
Karnataka,585418,Homnabad,0,1,1,1,2,3,0,1,0,7,1250,1800,66000
Karnataka,585418,Homnabad,0,1,1,1,1,3,0,2,0,4,0,2000,55000
Karnataka,585418,Homnabad,0,1,1,2,3,2,0,3,0,9,0,1100,20500
Karnataka,585418,Homnabad,0,1,1,1,1,2,0,2,0,7,600,1150,23500
Karnataka,571127,Chamarajanagar,0,1,1,1,1,3,0,3,0,7,200,1550,40000
Karnataka,571439,Kollegal,0,1,1,1,2,2,0,1,0,7,500,1000,24500
Karnataka,571440,Kollegal,0,1,1,1,2,2,0,2,0,7,1100,1000,19000
Karnataka,571440,Kollegal,0,1,1,2,3,2,0,1,0,7,0,1100,25500
Karnataka,571444,Kollegal,0,1,1,2,1,2,0,1,0,7,0,1000,19500
Karnataka,571444,Kollegal,0,1,1,1,1,2,0,1,0,7,0,1250,30000
Karnataka,571444,Kollegal,0,1,1,2,3,3,0,2,0,9,460,1150,22000
Karnataka,571444,Kollegal,0,0,1,2,3,1,0,1,0,7,0,250,6500
Karnataka,571444,Kollegal,0,1,1,2,3,2,0,1,0,9,0,1200,26000
Karnataka,571444,Kollegal,0,1,1,2,3,1,0,2,0,7,0,550,13000
Karnataka,571444,Kollegal,0,1,1,1,3,2,0,1,0,8,770,1100,21000
Karnataka,571444,Kollegal,0,1,1,1,3,4,0,1,0,8,1400,2000,65000
Karnataka,571444,Kollegal,0,1,1,2,2,2,0,1,0,7,0,850,16500
Karnataka,571444,Kollegal,0,1,1,2,3,3,0,2,0,9,0,1650,35000
Karnataka,571457,Kollegal,0,1,1,2,3,2,0,1,0,10,0,1200,26000
Karnataka,571441,Yelandur,0,1,1,1,3,2,0,1,0,8,530,1230,35000
Karnataka,571441,Yelandur,0,1,1,1,3,2,0,3,0,7,720,1100,23500
Karnataka,571441,Yelandur,0,1,1,2,2,3,0,3,0,7,0,2000,60000
Karnataka,571442,Yelandur,0,1,1,1,2,4,0,1,0,7,1080,3500,45000
Karnataka,571442,Yelandur,0,1,1,1,2,1,0,1,0,7,1080,550,11500
Karnataka,561212,Bagepalli,0,1,1,2,3,2,0,1,0,9,0,1150,25000
Karnataka,561212,Bagepalli,0,1,1,2,2,3,0,1,0,7,0,1800,50000
Karnataka,561212,Bagepalli,0,1,1,2,3,2,0,1,0,10,0,1100,22000
Karnataka,561212,Bagepalli,0,1,1,1,2,3,0,1,0,7,530,1800,45000
Karnataka,563123,Chintamani,0,1,1,1,3,2,0,1,0,7,530,1500,33000
Karnataka,563125,Chintamani,0,1,1,2,2,1,0,4,0,7,0,550,9000
Karnataka,577160,Chikkamagalur,0,1,1,2,2,2,0,1,0,7,0,900,16500
Karnataka,577114,Koppa,0,1,1,1,2,2,0,1,0,6,0,1250,28000
Karnataka,577114,Koppa,0,1,1,2,3,3,0,1,0,10,1010,1500,34000
Karnataka,577114,Koppa,0,1,1,2,2,2,0,1,0,7,0,1750,28000
Karnataka,577114,Koppa,0,1,1,1,2,4,0,2,0,8,970,2000,40000
Karnataka,577118,Koppa,0,1,1,2,4,2,0,2,0,11,1320,1100,26000
Karnataka,577139,Koppa,0,1,1,2,2,2,0,1,0,8,0,1500,33000
Karnataka,577139,Koppa,0,1,1,1,2,2,0,1,0,7,0,1200,28000
Karnataka,577139,Koppa,0,1,1,1,2,2,0,1,0,7,490,1100,25000
Karnataka,577139,Koppa,0,1,1,2,3,2,0,1,0,8,0,1200,19000
Karnataka,577113,Mudigere,0,1,1,1,2,2,0,2,0,7,660,1100,25000
Karnataka,577113,Mudigere,0,1,1,2,1,2,0,1,0,7,0,1000,17000
Karnataka,577502,Challakere,0,1,1,2,3,2,0,1,0,9,0,1000,24500
Karnataka,577517,Challakere,0,1,1,2,3,2,0,2,0,8,0,1150,22000
Karnataka,577517,Challakere,0,1,1,2,3,3,0,3,0,8,0,1300,31000
Karnataka,577522,Challakere,0,1,1,2,3,2,0,2,0,10,0,1150,28000
Karnataka,577522,Challakere,0,1,1,1,1,2,0,4,0,7,0,1100,25000
Karnataka,577522,Challakere,0,1,1,1,2,2,0,1,0,7,1220,1200,26000
Karnataka,577522,Challakere,0,1,1,1,2,2,0,2,0,8,0,1325,32000
Karnataka,577529,Challakere,0,1,1,2,3,2,0,1,0,7,900,1100,20000
Karnataka,577536,Challakere,0,1,1,2,2,3,0,2,0,7,0,1850,45000
Karnataka,577536,Challakere,0,1,1,2,4,2,0,2,0,8,420,1150,27000
Karnataka,577536,Challakere,0,1,1,1,2,4,0,1,0,7,1580,2800,50000
Karnataka,577536,Challakere,0,1,1,1,1,2,0,1,0,7,0,1100,21000
Karnataka,577536,Challakere,0,1,1,2,3,2,0,1,0,8,0,1800,45000
Karnataka,577537,Challakere,0,1,1,2,3,2,0,1,0,7,0,950,24000
Karnataka,577538,Challakere,0,1,1,2,3,2,0,1,0,9,180,1000,20000
Karnataka,577538,Challakere,0,1,1,3,2,2,0,1,0,8,0,1200,25500
Karnataka,577543,Challakere,0,1,1,1,2,2,0,2,0,7,0,800,16500
Karnataka,577543,Challakere,0,1,1,2,3,2,0,1,0,8,0,1100,25000
Karnataka,577543,Challakere,0,0,1,1,4,1,0,1,0,10,0,250,5000
Karnataka,577543,Challakere,0,1,1,2,3,2,0,2,0,7,0,1100,19500
Karnataka,577511,Hiriyur,0,1,1,1,1,2,0,1,0,5,0,1200,25000
Karnataka,577511,Hiriyur,0,1,1,2,3,2,0,1,0,8,0,1100,27500
Karnataka,577546,Hiriyur,0,1,1,2,3,3,0,2,0,9,0,1350,35000
Karnataka,577518,Holalkere,0,1,1,2,2,2,0,1,0,7,0,1100,24500
Karnataka,577518,Holalkere,0,1,1,1,2,2,0,3,0,7,1380,1250,29000
Karnataka,577523,Holalkere,0,1,1,1,2,3,0,1,0,7,475,1800,43000
Karnataka,577526,Holalkere,0,1,2,1,2,1,0,1,0,7,910,600,21000
Karnataka,577529,Molakalmuru,0,1,1,2,2,2,0,1,0,8,0,1300,30000
Karnataka,577535,Molakalmuru,0,1,1,2,4,1,0,3,0,12,0,450,10000
Karnataka,577535,Molakalmuru,0,1,1,1,1,1,0,1,0,7,0,700,14500
Karnataka,577535,Molakalmuru,0,0,1,1,2,1,0,2,0,7,0,350,10000
Karnataka,577535,Molakalmuru,0,1,2,2,3,2,0,1,0,8,0,900,20000
Karnataka,574143,Bantwal,0,1,1,2,3,2,0,3,0,8,0,900,21000
Karnataka,574143,Bantwal,0,1,1,1,1,2,0,2,0,7,0,1100,25000
Karnataka,574143,Bantwal,0,1,1,1,3,2,0,2,0,7,500,700,17000
Karnataka,574153,Bantwal,0,0,1,1,2,1,0,1,0,7,0,300,5500
Karnataka,574153,Bantwal,0,0,2,1,2,1,0,1,0,8,580,500,12000
Karnataka,574153,Bantwal,0,1,1,1,2,3,0,1,0,7,240,2000,42000
Karnataka,574153,Bantwal,0,1,1,2,3,4,0,1,0,8,0,2200,45000
Karnataka,574153,Bantwal,0,1,1,2,3,2,0,3,0,9,0,1150,27500
Karnataka,574211,Bantwal,0,1,1,2,3,2,0,1,0,11,0,1150,26000
Karnataka,574211,Bantwal,0,1,1,2,3,2,0,1,0,8,690,1150,24000
Karnataka,574211,Bantwal,0,1,1,2,3,2,0,1,0,7,0,1200,28000
Karnataka,574219,Bantwal,0,1,1,2,3,3,0,1,0,8,0,1500,32000
Karnataka,574219,Bantwal,0,1,1,1,3,4,0,1,0,9,270,2000,75000
Karnataka,574219,Bantwal,0,1,1,2,3,2,0,1,0,10,1400,1200,35000
Karnataka,574219,Bantwal,0,1,1,2,3,3,0,1,0,10,0,1200,24000
Karnataka,574219,Bantwal,0,1,1,3,2,3,0,3,0,8,0,1800,44000
Karnataka,574219,Bantwal,0,1,1,1,2,2,0,1,0,8,580,1400,33000
Karnataka,574219,Bantwal,0,1,1,1,2,2,0,1,0,7,0,1100,23000
Karnataka,574219,Bantwal,0,0,1,2,2,1,0,2,0,7,0,350,12500
Karnataka,574219,Bantwal,0,1,1,1,1,3,0,2,0,8,350,1800,47000
Karnataka,574219,Bantwal,0,1,1,1,2,2,0,1,0,6,0,1100,20000
Karnataka,574219,Bantwal,0,1,1,1,1,4,0,1,0,7,0,3200,50000
Karnataka,574219,Bantwal,0,1,1,1,2,2,0,1,0,7,0,1000,21000
Karnataka,574219,Bantwal,0,0,1,1,3,1,0,1,0,10,935,400,10000
Karnataka,574219,Bantwal,0,1,1,1,2,4,0,3,0,7,0,1500,38000
Karnataka,574222,Bantwal,0,1,1,1,3,1,0,1,0,7,1040,450,12500
Karnataka,574222,Bantwal,0,1,1,1,2,2,0,1,0,8,1150,1100,24000
Karnataka,574222,Bantwal,0,1,1,2,5,3,0,2,0,10,710,1700,35000
Karnataka,574222,Bantwal,0,1,1,1,2,4,0,2,0,7,0,1500,37000
Karnataka,574231,Bantwal,0,1,1,1,1,2,0,2,0,6,0,1100,26000
Karnataka,574231,Bantwal,0,1,1,1,3,2,0,1,0,8,650,1250,30000
Karnataka,574231,Bantwal,0,1,1,1,2,2,0,1,0,8,0,1100,25000
Karnataka,574231,Bantwal,0,1,1,2,3,2,1,2,0,9,0,950,16500
Karnataka,574231,Bantwal,0,1,1,2,3,3,0,3,0,8,0,1800,42000
Karnataka,574231,Bantwal,0,1,1,2,3,2,0,3,1,9,200,1450,40000
Karnataka,574231,Bantwal,0,1,1,1,3,2,0,1,0,9,1370,1200,24500
Karnataka,574231,Bantwal,0,1,1,1,2,3,0,2,0,7,0,1500,35000
Karnataka,574231,Bantwal,0,1,1,2,4,1,0,1,0,10,0,450,10000
Karnataka,574231,Bantwal,0,1,1,2,2,2,0,1,0,8,0,1050,18500
Karnataka,574231,Bantwal,0,1,2,2,2,1,0,1,0,7,0,500,20000
Karnataka,574233,Bantwal,0,1,1,2,2,2,0,0,0,9,0,750,15000
Karnataka,574243,Bantwal,0,1,2,1,1,2,0,1,0,6,0,1150,23000
Karnataka,574243,Bantwal,0,1,1,1,1,2,0,1,0,4,0,1250,26000
Karnataka,574243,Bantwal,0,1,1,1,2,2,0,2,0,7,0,800,17000
Karnataka,574243,Bantwal,0,1,1,2,3,2,0,1,0,8,0,1400,30000
Karnataka,574243,Bantwal,0,1,1,1,2,2,0,1,0,7,350,1100,21000
Karnataka,574253,Bantwal,0,1,1,2,3,3,0,1,0,8,0,1500,38000
Karnataka,574253,Bantwal,0,1,1,2,2,2,0,1,0,6,0,950,21000
Karnataka,574323,Bantwal,0,1,1,2,4,2,0,1,0,10,0,1100,26000
Karnataka,574323,Bantwal,0,1,1,2,3,3,0,1,0,9,980,1800,66000
Karnataka,574325,Bantwal,0,1,1,2,3,2,0,1,0,11,1040,1150,23500
Karnataka,574325,Bantwal,0,1,1,2,3,2,0,1,0,9,0,1100,20500
Karnataka,574325,Bantwal,0,1,1,2,2,3,0,1,0,7,0,1550,40000
Karnataka,574109,Belthangady,1,1,0,2,3,8,0,1,0,9,530,3100,100000
Karnataka,574198,Belthangady,0,1,1,1,2,1,0,1,0,7,200,450,12500
Karnataka,574217,Belthangady,0,1,1,1,1,2,0,1,0,5,0,1100,21000
Karnataka,574217,Belthangady,0,1,1,1,3,3,0,2,0,8,1130,1700,35000
Karnataka,574236,Belthangady,0,1,1,1,2,2,0,2,0,7,850,1100,24000
Karnataka,574237,Belthangady,0,1,1,2,3,4,0,1,0,9,0,3500,45000
Karnataka,574240,Belthangady,0,1,1,2,3,2,0,1,0,8,0,1250,30000
Karnataka,574241,Belthangady,0,1,1,1,2,3,0,2,0,7,450,2000,60000
Karnataka,574242,Belthangady,0,1,1,3,3,1,0,1,0,9,0,550,11500
Karnataka,574150,Mangalore,0,1,1,1,3,2,0,1,0,8,700,1150,25000
Karnataka,574151,Mangalore,0,1,1,2,4,3,0,1,0,11,1000,1800,50000
Karnataka,574197,Mangalore,0,1,1,1,2,2,0,2,0,6,0,1500,33000
Karnataka,574199,Mangalore,0,1,1,2,3,3,0,2,0,9,0,1800,45000
Karnataka,574199,Mangalore,0,1,1,2,3,2,0,2,0,8,0,1100,22000
Karnataka,574227,Mangalore,0,1,1,1,2,1,0,3,0,7,620,550,9000
Karnataka,574227,Mangalore,0,1,1,1,2,2,0,2,0,7,0,1100,25000
Karnataka,574227,Mangalore,0,1,1,1,2,2,0,1,0,7,0,1250,28000
Karnataka,574227,Mangalore,0,1,1,2,3,3,0,1,0,7,440,1500,34000
Karnataka,574227,Mangalore,0,1,1,1,2,4,0,1,0,7,440,2000,40000
Karnataka,574227,Mangalore,0,1,1,2,3,2,0,2,0,8,360,1500,33000
Karnataka,574236,Mangalore,0,1,1,2,2,2,0,2,0,9,400,1750,28000
Karnataka,575001,Mangalore,0,1,1,1,3,2,0,1,0,7,1470,1400,24500
Karnataka,575001,Mangalore,0,1,1,2,2,2,0,1,0,7,300,1100,26000
Karnataka,575001,Mangalore,0,1,1,2,3,2,0,1,0,7,0,950,16500
Karnataka,575001,Mangalore,0,1,1,2,3,2,0,2,0,9,0,1450,40000
Karnataka,575002,Mangalore,0,1,1,1,1,2,0,1,0,7,630,1100,25000
Karnataka,575003,Mangalore,0,1,1,1,2,2,0,2,0,8,0,1100,25000
Karnataka,575003,Mangalore,0,1,1,2,3,2,0,1,0,10,0,1200,28000
Karnataka,575003,Mangalore,0,1,1,1,2,3,0,2,0,7,0,1300,31000
Karnataka,575003,Mangalore,0,1,1,1,2,2,0,2,0,7,0,1200,19000
Karnataka,575004,Mangalore,0,1,1,2,1,2,0,2,0,7,0,1000,24500
Karnataka,575004,Mangalore,0,1,1,1,1,2,0,1,0,7,160,1100,25000
Karnataka,575005,Mangalore,0,1,1,1,1,2,0,2,0,7,720,1150,22000
Karnataka,575006,Mangalore,0,1,1,2,4,2,0,1,0,10,0,1000,17000
Karnataka,575006,Mangalore,0,1,1,1,2,2,0,2,0,8,850,1150,28000
Karnataka,575006,Mangalore,0,1,1,2,3,2,0,1,0,8,0,1200,26000
Karnataka,575006,Mangalore,0,1,1,2,4,2,0,3,0,9,0,1200,24500
Karnataka,575006,Mangalore,0,1,1,2,1,2,0,2,0,7,0,1100,20000
Karnataka,575007,Mangalore,0,1,1,1,2,2,0,1,0,7,950,1150,27000
Karnataka,575007,Mangalore,0,1,1,1,1,3,0,1,0,7,0,1850,45000
Karnataka,575008,Mangalore,0,1,1,2,1,2,0,3,0,6,400,1325,32000
Karnataka,575009,Mangalore,0,1,1,2,3,4,0,1,0,9,0,2800,50000
Karnataka,575009,Mangalore,0,1,1,3,2,2,0,3,0,9,1370,1100,21000
Karnataka,575010,Mangalore,0,1,1,2,3,2,0,1,0,10,0,1800,45000
Karnataka,575011,Mangalore,0,1,1,1,1,2,0,1,0,6,0,950,24000
Karnataka,575011,Mangalore,0,1,1,1,1,2,0,2,0,6,0,1000,20000
Karnataka,575011,Mangalore,0,1,1,1,3,2,0,1,0,8,1010,1200,25500
Karnataka,575011,Mangalore,0,1,1,1,2,2,0,2,0,5,0,800,16500
Karnataka,575011,Mangalore,0,1,1,1,1,2,0,1,0,6,0,1100,25000
Karnataka,575014,Mangalore,0,1,1,1,2,2,0,1,0,7,0,1200,25000
Karnataka,575014,Mangalore,0,1,1,2,3,3,0,1,0,7,0,1500,35000
Karnataka,575016,Mangalore,0,0,1,2,5,1,0,1,0,11,0,250,5000
Karnataka,575017,Mangalore,0,1,1,2,1,2,0,1,0,6,0,1100,27500
Karnataka,575017,Mangalore,0,1,1,1,2,2,0,1,0,9,0,1100,19500
Karnataka,575018,Mangalore,0,1,1,1,3,3,0,1,0,7,460,1350,35000
Karnataka,575019,Mangalore,0,1,1,2,2,2,0,2,0,7,0,1250,29000
Karnataka,575019,Mangalore,0,1,1,2,3,2,0,2,0,10,0,1050,18500
Karnataka,575020,Mangalore,0,1,1,1,2,2,0,2,0,7,0,1100,24500
Karnataka,575020,Mangalore,0,1,1,1,1,3,0,1,0,6,0,1800,43000
Karnataka,575020,Mangalore,0,1,1,2,2,4,0,2,0,7,0,2200,45000
Karnataka,575022,Mangalore,0,0,1,1,2,1,0,1,0,7,0,350,10000
Karnataka,575022,Mangalore,0,1,1,1,2,1,0,1,0,7,500,450,10000
Karnataka,575022,Mangalore,0,1,1,1,2,2,1,2,0,7,0,900,21000
Karnataka,575023,Mangalore,0,1,2,2,3,2,0,1,0,8,0,900,20000
Karnataka,575023,Mangalore,0,0,1,2,3,1,0,2,1,12,0,1500,300000
Karnataka,575028,Mangalore,0,1,1,2,3,2,0,1,0,7,0,1000,24500
Karnataka,575030,Mangalore,0,1,1,1,2,2,0,2,0,8,50,1000,19000
Karnataka,575030,Mangalore,0,1,1,1,2,3,0,1,0,8,0,1150,22000
Karnataka,574202,Puttur,0,1,1,2,2,2,0,2,0,8,0,1000,19500
Karnataka,574202,Puttur,0,0,1,2,3,1,0,1,0,11,0,250,6500
Karnataka,574202,Puttur,0,1,1,2,3,2,0,2,0,10,0,1100,21000
Karnataka,574202,Puttur,0,1,1,2,2,1,0,2,0,9,350,550,13000
Karnataka,574203,Puttur,0,1,1,1,3,2,0,2,0,7,740,1100,25500
Karnataka,574210,Puttur,0,1,1,1,1,3,0,3,0,6,0,1300,41000
Karnataka,574221,Puttur,0,1,1,1,2,2,0,1,0,7,1040,850,16500
Karnataka,574221,Puttur,0,1,1,2,3,4,0,2,0,10,800,2000,65000
Karnataka,574221,Puttur,0,1,1,2,2,2,0,3,0,7,0,1200,26000
Karnataka,574223,Puttur,0,1,1,1,1,3,0,1,0,6,0,1650,35000
Karnataka,574229,Puttur,0,1,1,1,2,2,0,1,0,7,0,1230,35000
Karnataka,574230,Puttur,0,1,1,2,3,2,0,1,0,9,0,1100,23500
Karnataka,574230,Puttur,0,1,1,2,4,3,0,2,0,11,1780,2000,60000
Karnataka,574230,Puttur,0,1,1,2,1,4,0,1,0,7,0,3500,45000
Karnataka,574230,Puttur,0,1,1,2,2,1,0,1,0,8,0,550,11500
Karnataka,574230,Puttur,0,1,1,2,3,3,0,2,0,7,0,1800,50000
Karnataka,574241,Puttur,0,1,1,1,3,3,0,1,0,7,820,1800,50000
Karnataka,574259,Puttur,0,1,1,1,2,2,0,1,0,8,0,1150,25000
Karnataka,574259,Puttur,0,1,1,2,3,2,0,1,0,9,0,1500,33000
Karnataka,574285,Puttur,0,1,1,2,3,3,0,1,0,10,0,1800,45000
Karnataka,574212,Sullia,0,1,1,1,2,2,0,2,0,7,710,1100,22000
Karnataka,574238,Sullia,0,1,1,2,3,1,0,3,0,7,0,550,9000
Karnataka,574238,Sullia,0,1,1,2,1,2,0,1,0,6,0,900,16500
Karnataka,574238,Sullia,0,1,1,2,3,3,0,2,0,7,630,1500,34000
Karnataka,577213,Channagiri,0,1,1,2,1,2,0,1,0,8,0,1250,28000
Karnataka,577213,Channagiri,0,1,1,1,1,2,0,1,0,6,290,1750,28000
Karnataka,577213,Channagiri,0,1,1,2,3,4,0,2,0,7,0,2000,40000
Karnataka,577213,Channagiri,0,1,1,2,4,2,0,3,0,10,0,1500,33000
Karnataka,577213,Channagiri,0,1,1,2,3,2,0,1,0,7,800,1100,26000
Karnataka,577215,Channagiri,0,1,1,2,3,2,0,2,0,8,0,1200,28000
Karnataka,577215,Channagiri,0,1,1,1,2,2,0,1,0,7,290,1100,25000
Karnataka,577215,Channagiri,0,1,1,1,1,2,0,1,0,7,0,1200,19000
Karnataka,577215,Channagiri,0,1,1,2,3,2,0,1,0,7,0,1100,25000
Karnataka,577221,Channagiri,0,1,1,3,4,2,0,2,0,9,1900,1000,24500
Karnataka,577221,Channagiri,0,1,1,2,3,2,0,1,0,8,0,1000,17000
Karnataka,577552,Channagiri,0,1,1,1,1,3,0,2,0,6,0,1300,31000
Karnataka,577552,Channagiri,0,1,1,2,3,2,0,2,0,9,0,1100,25000
Karnataka,577552,Channagiri,0,1,1,1,2,2,0,1,0,7,0,1150,28000
Karnataka,577552,Channagiri,0,1,1,2,2,2,0,2,0,7,600,1100,20000
Karnataka,577552,Channagiri,0,1,1,2,2,2,0,1,0,7,0,1200,26000
Karnataka,577552,Channagiri,0,1,1,1,2,2,0,1,0,7,340,1325,32000
Karnataka,577552,Channagiri,0,1,1,1,2,2,0,2,0,7,0,1150,27000
Karnataka,577552,Channagiri,0,1,1,2,3,4,0,2,0,8,200,2800,50000
Karnataka,577552,Channagiri,0,1,1,2,3,3,0,3,0,11,0,1850,45000
Karnataka,577552,Channagiri,0,1,1,2,2,2,0,1,0,8,0,1800,45000
Karnataka,577552,Channagiri,0,1,1,2,2,2,0,2,0,8,730,1100,21000
Karnataka,577001,Davanagere,0,1,1,1,2,2,0,1,0,7,820,950,24000
Karnataka,577001,Davanagere,0,1,1,1,2,2,0,1,0,7,0,1000,20000
Karnataka,577001,Davanagere,0,1,1,2,3,2,0,1,0,8,0,1200,25500
Karnataka,577002,Davanagere,0,1,1,2,3,2,0,1,0,7,0,1100,25000
Karnataka,577002,Davanagere,0,1,1,2,3,2,0,1,0,7,0,800,16500
Karnataka,577003,Davanagere,0,0,1,1,2,1,0,1,0,7,470,250,5000
Karnataka,577003,Davanagere,0,1,1,2,3,2,0,1,0,8,0,1100,19500
Karnataka,577004,Davanagere,0,1,1,2,3,2,0,2,0,9,0,1200,25000
Karnataka,577004,Davanagere,0,1,1,2,3,2,0,1,0,9,0,1100,27500
Karnataka,577004,Davanagere,0,1,1,2,2,2,0,1,0,9,0,1400,24500
Karnataka,577004,Davanagere,0,1,1,1,2,2,0,1,0,8,0,1400,24500
Karnataka,577004,Davanagere,0,1,1,1,2,2,0,1,0,9,0,1450,40000
Karnataka,577004,Davanagere,0,1,1,2,2,2,0,1,0,7,0,950,16500
Karnataka,577005,Davanagere,0,1,1,1,2,3,0,3,0,7,0,1800,42000
Karnataka,577006,Davanagere,0,1,1,2,2,2,0,1,0,7,0,1100,25000
Karnataka,577534,Davanagere,0,1,1,1,3,2,0,1,0,8,1450,1200,19000
Karnataka,577534,Davanagere,0,1,1,2,3,2,0,1,0,8,160,1200,28000
Karnataka,577534,Davanagere,0,1,1,1,1,2,0,1,0,7,0,1000,24500
Karnataka,577534,Davanagere,0,1,1,1,2,3,0,1,0,7,370,1300,31000
Karnataka,577556,Davanagere,0,1,1,2,4,2,0,2,0,8,700,1150,28000
Karnataka,577556,Davanagere,0,1,1,3,3,2,0,2,0,7,0,1100,24500
Karnataka,583125,Harapanahalli,0,1,1,1,2,3,0,1,0,8,640,1350,35000
Karnataka,583125,Harapanahalli,0,1,1,2,3,2,0,2,0,8,0,1250,29000
Karnataka,583125,Harapanahalli,0,1,2,2,3,1,0,1,0,9,0,600,21000
Karnataka,583125,Harapanahalli,0,1,1,2,2,3,0,1,0,7,0,1800,43000
Karnataka,583127,Harapanahalli,0,1,1,1,2,2,0,1,0,7,540,1300,30000
Karnataka,583127,Harapanahalli,0,0,1,2,2,1,0,1,0,7,0,350,10000
Karnataka,583131,Harapanahalli,0,1,2,2,3,1,0,1,0,8,0,500,20000
Karnataka,583131,Harapanahalli,0,1,1,1,1,2,0,1,0,7,0,900,21000
Karnataka,583131,Harapanahalli,0,1,1,1,2,1,0,1,0,8,0,700,14500
Karnataka,583131,Harapanahalli,0,1,1,2,3,1,0,2,0,7,0,450,10000
Karnataka,583131,Harapanahalli,0,1,1,1,3,2,0,2,0,7,730,750,15000
Karnataka,583131,Harapanahalli,0,0,1,1,2,1,0,2,0,7,0,300,5500
Karnataka,583131,Harapanahalli,0,1,1,1,2,2,0,2,0,7,820,1250,26000
Karnataka,583131,Harapanahalli,0,1,1,1,1,2,0,1,0,6,0,700,17000
Karnataka,583131,Harapanahalli,0,1,1,1,1,3,0,2,0,6,140,2000,42000
Karnataka,583131,Harapanahalli,0,0,2,3,3,1,0,1,0,9,0,500,12000
Karnataka,583131,Harapanahalli,0,1,2,1,2,2,0,2,0,8,570,1150,23000
Karnataka,583134,Harapanahalli,0,1,1,1,2,2,0,3,0,7,280,1150,26000
Karnataka,583137,Harapanahalli,0,1,1,2,2,4,0,2,0,9,0,2200,45000
Karnataka,583137,Harapanahalli,0,1,1,1,1,2,0,3,0,6,0,1200,28000
Karnataka,583137,Harapanahalli,0,1,1,1,2,3,0,1,0,7,370,1500,32000
Karnataka,577516,Harihara,0,1,1,1,2,2,0,1,0,7,480,1200,35000
Karnataka,577601,Harihara,0,1,1,1,3,4,0,1,0,8,560,2000,75000
Karnataka,577601,Harihara,0,1,1,1,1,2,0,2,0,7,120,1150,24000
Karnataka,577217,Honnali,0,1,1,1,2,2,0,3,0,7,0,1000,24500
Karnataka,577217,Honnali,0,0,1,1,1,1,0,1,0,6,0,1500,300000
Karnataka,577219,Honnali,0,1,1,2,2,3,0,3,0,7,0,1800,44000
Karnataka,577219,Honnali,0,1,1,1,2,2,0,1,0,8,0,1000,19000
Karnataka,577219,Honnali,0,1,1,2,2,3,0,1,0,9,1000,1150,22000
Karnataka,577219,Honnali,0,1,1,1,2,2,0,2,0,7,500,800,17000
Karnataka,577223,Honnali,0,1,1,1,3,2,0,1,0,7,910,1100,21000
Karnataka,577223,Honnali,0,1,1,1,3,3,0,1,0,8,1760,1700,35000
Karnataka,577230,Honnali,0,1,1,3,3,2,0,1,0,9,130,1100,24000
Karnataka,577230,Honnali,0,1,1,2,3,1,0,1,0,7,0,450,12500
Karnataka,577513,Jagalur,0,1,1,1,2,2,0,1,0,7,610,1250,30000
